experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,32,1,0,4,2,12.445817389,3.288394829,15.734212218,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,32,1,0,5,2,12.483303247,3.288438564,15.771741811,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,64,1,0,1,2,12.902120266,3.303237671,16.205357937,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,64,1,0,2,2,13.175031770,3.298889456,16.473921226,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,64,1,0,3,2,13.194190565,3.299218923,16.493409488,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,64,1,0,4,2,13.181635017,3.292198239,16.473833255,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,64,1,0,5,2,13.172987197,3.256497014,16.429484211,0.499999970,128,64,64
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,128,1,1,0,1,2,109.425529361,3.237601705,112.663131066,0.499999970,64,128,128
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,128,1,1,0,2,2,107.902158294,3.240229804,111.142388098,0.499999970,64,128,128
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,128,1,1,0,3,2,107.892939936,3.236700350,111.129640287,0.499999970,64,128,128
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,128,1,1,0,4,2,107.903990081,3.237234803,111.141224883,0.499999970,64,128,128
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,128,1,1,0,5,2,107.896520885,3.237744557,111.134265441,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,8,1,0,1,2,22.668056807,3.300599750,25.968656557,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,8,1,0,2,2,22.743123043,3.298006836,26.041129880,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,8,1,0,3,2,22.634568671,3.258300070,25.892868740,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,8,1,0,4,2,22.618243653,3.258116823,25.876360476,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,8,1,0,5,2,22.743297376,3.259547940,26.002845315,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,32,1,0,1,2,9.446339810,3.419885010,12.866224820,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,32,1,0,2,2,9.269955495,3.387701791,12.657657286,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,32,1,0,3,2,9.268812187,3.387096936,12.655909123,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,32,1,0,4,2,9.279234899,3.385572596,12.664807495,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,32,1,0,5,2,9.247450760,3.387741854,12.635192614,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,64,1,0,1,2,7.179873178,3.287119700,10.466992877,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,64,1,0,2,2,7.098522628,3.282805674,10.381328302,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,64,1,0,3,2,7.029055651,3.279305652,10.308361303,0.499999970,64,128,128
