experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,64,64,3,2,4.552163188,0.154517574,4.706680762,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,64,64,4,2,4.585320572,0.157838743,4.743159315,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,64,64,5,2,4.434034145,0.155129568,4.589163713,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,8,64,1,2,24.243871406,0.790231692,25.034103098,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,8,64,2,2,24.350630240,0.787951323,25.138581563,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,8,64,3,2,24.355515430,0.787414457,25.142929887,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,8,64,4,2,24.347769573,0.786797090,25.134566663,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,8,64,5,2,24.364523863,0.786237491,25.150761354,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,32,64,1,2,6.637486815,0.210007969,6.847494784,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,32,64,2,2,6.607050282,0.241070914,6.848121196,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,32,64,3,2,6.627794660,0.234460443,6.862255103,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,32,64,4,2,6.616990132,0.226017290,6.843007422,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,32,64,5,2,6.637094208,0.262098906,6.899193114,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,64,64,1,2,4.435875066,0.163073200,4.598948266,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,64,64,2,2,4.451110554,0.217416124,4.668526678,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,64,64,3,2,4.414810884,0.185684083,4.600494967,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,64,64,4,2,4.423801206,0.162849386,4.586650592,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,512,1,64,64,5,2,4.364583466,0.164749456,4.529332922,0.500000000,1,8192,8192
